*************************Generated by extractMotion.sh**********************
*      Sun Mar 30 14:25:10 MDT 2025 - Case: 2D_RM6_noPTO_floating
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
1.34 22.7522 0 -0.30018 0.998269 0 -0.0588122 0 1 0 0.0588122 0 0.998269  0.00977574 0 -0.0163152 0 -0.0339415 0
1.35 22.7523 0 -0.300315 0.998249 0 -0.0591567 0 1 0 0.0591567 0 0.998249  0.0101997 0 -0.0130006 0 -0.0342838 0
1.36 22.7524 0 -0.300473 0.998229 0 -0.0594844 0 1 0 0.0594844 0 0.998229  0.0095074 0 -0.0155279 0 -0.0325002 0
1.37 22.7525 0 -0.300623 0.99821 0 -0.0598052 0 1 0 0.0598052 0 0.99821  0.00916848 0 -0.0156596 0 -0.0314564 0
1.38 22.7526 0 -0.300762 0.998191 0 -0.0601227 0 1 0 0.0601227 0 0.998191  0.00930567 0 -0.0135342 0 -0.031515 0
1.39 22.7527 0 -0.300912 0.998173 0 -0.0604269 0 1 0 0.0604269 0 0.998173  0.00890781 0 -0.0146521 0 -0.0301718 0
1.4 22.7528 0 -0.301064 0.998155 0 -0.0607214 0 1 0 0.0607214 0 0.998155  0.00840282 0 -0.015677 0 -0.0288854 -0
1.41 22.7529 0 -0.301201 0.998137 0 -0.0610131 0 1 0 0.0610131 0 0.998137  0.00858083 0 -0.0134355 0 -0.0288908 0
1.42 22.7529 0 -0.301347 0.99812 0 -0.0612925 0 1 0 0.0612925 0 0.99812  0.00822529 0 -0.0142688 0 -0.0277014 0
1.43 22.753 0 -0.3015 0.998103 0 -0.0615607 0 1 0 0.0615607 0 0.998103  0.00769543 0 -0.0157963 0 -0.0262436 -0
1.44 22.7531 0 -0.301634 0.998087 0 -0.061826 0 1 0 0.061826 0 0.998087  0.00793964 0 -0.0131698 0 -0.0262014 -0
1.45 22.7532 0 -0.301776 0.998071 0 -0.0620791 0 1 0 0.0620791 0 0.998071  0.00752947 0 -0.013698 0 -0.0250506 -0
1.46 22.7532 0 -0.301928 0.998056 0 -0.0623204 0 1 0 0.0623204 0 0.998056  0.00691475 0 -0.0156963 0 -0.0235243 -0
1.47 22.7533 0 -0.30206 0.998041 0 -0.0625595 0 1 0 0.0625595 0 0.998041  0.00714655 0 -0.0131454 0 -0.0235521 -0
1.48 22.7534 0 -0.302203 0.998027 0 -0.0627872 0 1 0 0.0627872 0 0.998027  0.0068815 0 -0.0139448 0 -0.0225319 -0
1.49 22.7534 0 -0.302354 0.998013 0 -0.0630029 0 1 0 0.0630029 0 0.998013  0.00626386 0 -0.0157571 0 -0.0209802 -0
1.5 22.7535 0 -0.302489 0.998 0 -0.0632161 0 1 0 0.0632161 0 0.998  0.00643991 0 -0.0133529 0 -0.0209704 0
1.51 22.7536 0 -0.302627 0.997987 0 -0.0634191 0 1 0 0.0634191 0 0.997987  0.00625871 0 -0.0131907 0 -0.0201098 0
1.52 22.7536 0 -0.302782 0.997975 0 -0.0636078 0 1 0 0.0636078 0 0.997975  0.0054561 0 -0.0162091 0 -0.0182042 0
1.53 22.7537 0 -0.302916 0.997963 0 -0.0637955 0 1 0 0.0637955 0 0.997963  0.00572057 0 -0.0135469 0 -0.018324 0
1.54 22.7537 0 -0.303049 0.997952 0 -0.0639744 0 1 0 0.0639744 0 0.997952  0.00566229 0 -0.0125255 0 -0.0177821 0
1.55 22.7538 0 -0.303198 0.997941 0 -0.0641357 0 1 0 0.0641357 0 0.997941  0.0047305 0 -0.0151011 0 -0.0155648 0
1.56 22.7538 0 -0.303326 0.997931 0 -0.0642968 0 1 0 0.0642968 0 0.997931  0.00494777 0 -0.0129318 0 -0.015555 0
1.57 22.7539 0 -0.303454 0.997921 0 -0.0644466 0 1 0 0.0644466 0 0.997921  0.00471471 0 -0.0125604 0 -0.0146709 0
